id,name,artists,instruments,speechiness,instrumentalness,key,mode,tempo,loudness,theme,chords_1,chords_2,chords_1_numeric,chords_2_numeric,normal_chords_1_numeric,normal_chords_2_numeric,diff_chords_1_numeric,diff_chords_2_numeric
0l6t6VVX8b0rzetokYAl3L,Wavin' Flag - Coca-Cola® Spanish Celebration Mix,"K'NAAN, David Bisbal","['piano', 'drums']",0.0546,0.0,0,1,152.002,-4.436,"The theme of ""Wavin' Flag"" centers around resilience, hope, and triumph, celebrating the spirit of perseverance in the face of challenges. It embodies the idea of unity and coming together to achieve victory, drawing inspiration from both sports and cultural pride.","['C', 'G', 'Am', 'F']","['F', 'C', 'G', 'Am']","[0, 7, 21, 5]","[5, 0, 7, 21]","[0, 7, 21, 5]","[5, 0, 7, 21]","[7, 14, -16]","[-5, 7, 14]"
7DyWMf7gCHoLDNt5Ms63ZV,Rosa Y Espinas,"David Civera, David Bisbal","['guitar', 'keyboard']",0.0398,0.0,0,1,107.936,-4.305,"The theme of ""Rosa y Espinas"" centers around the complexities of love, capturing both its beauty and the pain that often accompanies it. The lyrics reflect on the duality of relationships, illustrating how passion can bloom like a rose while also bearing thorns that symbolize heartache and emotional struggle.","['C', 'G', 'Am', 'F']","['G', 'D', 'Em', 'C']","[0, 7, 21, 5]","[7, 2, 16, 0]","[0, 7, 21, 5]","[7, 2, 16, 0]","[7, 14, -16]","[-5, 14, -16]"
0HQ6KHOBtpGdV7c40wwNSA,Tal Como Eres,El Canto Del Loco,"['guitar', 'drums']",0.0328,0.0,11,1,178.939,-3.326,"Hoy me siento tan grande, por tenerte a mi lado Me regalas la vida, que sin ti yo no valgo Tienes ese silencio, esos ojos tan magos El hermano pequeño al que quiero y extraño","['C', 'G', 'Am', 'F']","['C', 'G', 'F', 'C']","[0, 7, 21, 5]","[0, 7, 5, 0]","[-11, -4, 10, -6]","[-11, -4, -6, -11]","[7, 14, -16]","[7, -2, -5]"
06fNNrQqwUJ58OPj4u1Otk,Mujer Latina,Thalia,"['guitar', 'percussion']",0.0916,1.66e-05,8,0,126.837,-5.389,"Vengo, vengo, vengo de caña vengo, vengo, vengo de son tengo, tengo, tengo en el alma ritmo, ritmo, ritmo y sabor ","['F', 'G', 'Am', 'Bb']","['F', 'G', 'C', 'Bb']","[5, 7, 21, 10]","[5, 7, 0, 10]","[-3, -1, 13, 2]","[-3, -1, -8, 2]","[2, 14, -11]","[2, -7, 10]"
0u7OZcuebq9pXJVfxeP8O1,Lo Tenga O No,David Bisbal,"['guitar', 'keyboard']",0.0303,0.0,6,1,151.409,-6.887,"The theme of ""Lo Tenga O No"" by David Bisbal revolves around the complexities of love and desire, emphasizing the emotional struggle of longing for someone who may not reciprocate those feelings. The lyrics express a deep yearning and the tension between hope and reality in romantic relationships.","['C', 'G', 'Am', 'F']","['F', 'C', 'G', 'Am']","[0, 7, 21, 5]","[5, 0, 7, 21]","[-6, 1, 15, -1]","[-1, -6, 1, 15]","[7, 14, -16]","[-5, 7, 14]"
1mlGScrDQqHqmhdIqE8MmA,Besos En Guerra,"Morat, Juanes","['guitar', 'drums']",0.048,0.0,2,1,143.961,-3.586,"The song ""Besos En Guerra"" explores themes of love and conflict, illustrating the emotional turmoil that arises when passionate feelings clash with the challenges of a tumultuous relationship. The lyrics convey a sense of longing and desire, highlighting the complexities of romantic connections that can be both beautiful and painful.","['G', 'D', 'Em', 'C']","['C', 'G', 'Am', 'D']","[7, 2, 16, 0]","[0, 7, 21, 2]","[5, 0, 14, -2]","[-2, 5, 19, 0]","[-5, 14, -16]","[7, 14, -19]"
6yIG5p2mWPEUKPQuJW2yxk,Vivo per lei - Italian - Spanish Version,"Andrea Bocelli, Marta Sánchez","['piano', 'accordion']",0.0294,0.0,2,1,136.287,-6.134,"The theme of ""Vivo per lei"" revolves around the deep and passionate love for music, portraying it as an essential part of life and existence. The song expresses how this love transcends boundaries, bringing joy and fulfillment, akin to a romantic relationship.","['C', 'G', 'Am', 'F']","['D', 'A', 'Bm', 'G']","[0, 7, 21, 5]","[2, 9, 23, 7]","[-2, 5, 19, 3]","[0, 7, 21, 5]","[7, 14, -16]","[7, 14, -16]"
2L2zLsybbySytu4RI5z3aK,Ella Es Mi Fiesta,Carlos Vives,"['accordion', 'guitar']",0.0701,0.0,1,0,116.96,-4.529,La conocí una mañana para una fiesta de enero Nos ennoviamos en Marzo El compromiso iba en serio El matrimonio fue en Mayo,"['C', 'G', 'Am', 'F']","['C', 'F', 'G', 'C']","[0, 7, 21, 5]","[0, 5, 7, 0]","[-1, 6, 20, 4]","[-1, 4, 6, -1]","[7, 14, -16]","[5, 2, -7]"
4T0bhxGIDHOkqqwqLyouV5,Qué Bonito,Soraya,"['piano', 'guitar']",0.06,0.0,7,1,95.009,-6.076,"The theme of ""Qué Bonito"" by Soraya revolves around celebrating love and the beauty it brings into life. The lyrics express joy and gratitude for romantic connections, highlighting how love can inspire and uplift one's spirit.","['C', 'G', 'Am', 'F']","['C', 'G', 'F', 'G']","[0, 7, 21, 5]","[0, 7, 5, 7]","[-7, 0, 14, -2]","[-7, 0, -2, 0]","[7, 14, -16]","[7, -2, 2]"
0XGr8vRBk9lIKZIbXZZs2N,A Puro Dolor - Balada,Son By Four,"['piano', 'guitar']",0.0431,0.0,0,1,149.966,-10.279,"The theme of ""A Puro Dolor"" revolves around the deep pain and heartache caused by lost love and longing for a former partner. The lyrics express feelings of sorrow and emotional suffering, highlighting how the absence of that person impacts the singer's life profoundly.","['A', 'E', 'F#m', 'D']","['Bm', 'D', 'A', 'E']","[9, 4, 18, 2]","[23, 2, 9, 4]","[9, 4, 18, 2]","[23, 2, 9, 4]","[-5, 14, -16]","[-21, 7, -5]"
6lah9kMrDgQDcPLgmJfRdG,Complicidad (feat. Manuel Medrano),"Vanesa Martín, Manuel Medrano","['piano', 'guitar']",0.0897,2.59e-06,9,1,103.938,-6.015,"The song ""Complicidad"" explores the deep emotional connection and understanding between two people, highlighting the beauty of their shared experiences and unspoken bond. It emphasizes themes of love, intimacy, and the strength found in mutual support and trust.","['Am', 'F', 'C', 'G']","['F', 'C', 'G', 'Am']","[21, 5, 0, 7]","[5, 0, 7, 21]","[12, -4, -9, -2]","[-4, -9, -2, 12]","[-16, -5, 7]","[-5, 7, 14]"
7sqhD28PN9cK1QPzkZf9NF,Obsesión,Ana Gabriel,"['piano', 'guitar']",0.0374,0.0,6,1,117.045,-5.699,"The theme of ""Obsesión"" by Ana Gabriel revolves around an intense and unrelenting love that borders on obsession, highlighting the emotional turmoil and longing that come with it. The lyrics express a yearning for connection while grappling with the pain of unrequited feelings and the desperation that can accompany deep affection.","['Am', 'F', 'C', 'G']","['Am', 'F', 'C', 'G']","[21, 5, 0, 7]","[21, 5, 0, 7]","[15, -1, -6, 1]","[15, -1, -6, 1]","[-16, -5, 7]","[-16, -5, 7]"
01SoeJJ3ICXaWLBp1jnWk8,Mi Héroe,Antonio Orozco,"['piano', 'guitar']",0.0377,0.0,9,0,100.533,-7.408,"Jamás,lo vi,mirar al miedo con tanto coraje, jamás. Ganar una partida tan salvaje, y yo, Aún llevo tus consuelos de equipaje. Jamás, lo vi, tener tanta sonrisa escapará del jamás,","['C', 'G', 'Am', 'F']","['F', 'C', 'G', 'Am']","[0, 7, 21, 5]","[5, 0, 7, 21]","[-9, -2, 12, -4]","[-4, -9, -2, 12]","[7, 14, -16]","[-5, 7, 14]"
4u5xLMRN0dgKBFFN8FiNgv,Niña Bonita,Chino & Nacho,"['piano', 'guitar']",0.132,0.0,9,1,120.022,-5.096,"The theme of ""Niña Bonita"" by Chino & Nacho revolves around admiration and affection for a beautiful and enchanting woman, celebrating her charm and allure. The lyrics express a deep romantic longing and the joy that love brings, capturing the enchantment of being captivated by someone special.","['A', 'E', 'F#m', 'D']","['A', 'E', 'F#m', 'D']","[9, 4, 18, 2]","[9, 4, 18, 2]","[0, -5, 9, -7]","[0, -5, 9, -7]","[-5, 14, -16]","[-5, 14, -16]"
1q9GlEop4xv2B8KzeuZqLz,Decidiste Dejarme,Camila,"['piano', 'guitar']",0.0327,0.0,8,1,123.974,-4.998,Me envenenaste el silencio  Se fue mi aire detrás de ti  Me arrebataste hasta el suelo  Tiraste y me rompí ,"['Am', 'F', 'C', 'G']","['F', 'C', 'G', 'Am']","[21, 5, 0, 7]","[5, 0, 7, 21]","[13, -3, -8, -1]","[-3, -8, -1, 13]","[-16, -5, 7]","[-5, 7, 14]"
2sq2YpRW0826UO5uqjFYjo,Ajedrez,David Bisbal,"['piano', 'synthesizer']",0.0413,0.0,4,1,120.088,-3.691,Siempre que hablamos terminamos en lo mismo Los dos queremos pero nunca va a pasar Ya estás con alguien con quién pasar los domingos Pero estamos igual nos falta una mitad la mitad de me muero por verte,"['C', 'G', 'Am', 'F']","['G', 'D', 'Em', 'C']","[0, 7, 21, 5]","[7, 2, 16, 0]","[-4, 3, 17, 1]","[3, -2, 12, -4]","[7, 14, -16]","[-5, 14, -16]"
7d150WRJT9MyoscfcG0SjX,Tu Peor Error,La Quinta Estacion,"['guitar', 'piano']",0.0937,0.0,2,1,97.972,-3.336,Hace tiempo que comento con la almohada Que tal vez soy para ti solo una carga Hace tiempo que ya no me creo nada Y he notado tu sonrisa algo cansada,"['F', 'D#', 'G#', 'C']",[],"[5, 3, 8, 0]",[],"[3, 1, 6, -2]",[],"[-2, 5, -8]",[]
2OsQUeMvXZmJeoA7tdN5T0,Emocional,Dani Martín,"['piano', 'guitar']",0.0449,1.66e-05,7,1,150.619,-4.177,"Y pasarte a buscar,  esperar tu mensaje y echarte de menos...  Que no quiera comer,  concentrarme y ni hablar ","['C', 'G', 'Am', 'F']","['G', 'D', 'Em', 'C']","[0, 7, 21, 5]","[7, 2, 16, 0]","[-7, 0, 14, -2]","[0, -5, 9, -7]","[7, 14, -16]","[-5, 14, -16]"
78dbqYDvx6FOefROApu9w0,Inevitable,Shakira,"['drums', 'guitar']",0.0641,0.000149,6,1,91.976,-7.786,Si es cuestión de confesar  no sé preparar café  y no entiendo de fútbol  creo que alguna vez fuí infiel ,"['Am', 'C', 'G', 'Em']","['Am', 'C', 'G', 'F']","[21, 0, 7, 16]","[21, 0, 7, 5]","[15, -6, 1, 10]","[15, -6, 1, -1]","[-21, 7, 9]","[-21, 7, -2]"
476qF2YsjlF2pBNgbn0Q4E,Estoy Hecho De Pedacitos De Ti,Antonio Orozco,"['guitarra', 'piano']",0.0309,0.0,2,1,144.11,-6.788,"Fue la verde luz que sale de tus ojos, esa luz que alumbra la distancia entre tú y yo, que llena de esperanzas mi renglón,","['C', 'G', 'Am', 'F']","['C', 'G', 'F', 'G']","[0, 7, 21, 5]","[0, 7, 5, 7]","[-2, 5, 19, 3]","[-2, 5, 3, 5]","[7, 14, -16]","[7, -2, 2]"
105pLwtYErO64sPyXsPPAP,Amor Con Hielo,Morat,"['guitar', 'keyboard']",0.0399,0.0,7,1,135.961,-5.275,"Tú sigues siendo la prueba,  De que hay victorias que se pagan con dolor.  Que en el amor y en la guerra,  Todo vale. ","['C', 'G', 'Am', 'F']","['C', 'G', 'F', 'C']","[0, 7, 21, 5]","[0, 7, 5, 0]","[-7, 0, 14, -2]","[-7, 0, -2, -7]","[7, 14, -16]","[7, -2, -5]"
1OJkKHmXsZVKtWlECdpDAe,Sé Que Te Duele,"Alejandro Fernández, Morat","['guitar', 'piano']",0.0725,0.0,9,1,94.984,-4.77,"The theme of ""Sé Que Te Duele"" revolves around the pain of heartbreak and the emotional struggle that comes with lost love. It captures the bittersweet realization of longing for someone while acknowledging the hurt both individuals experience from their separation.","['G', 'D', 'Em', 'C']","['G', 'D', 'C', 'D']","[7, 2, 16, 0]","[7, 2, 0, 2]","[-2, -7, 7, -9]","[-2, -7, -9, -7]","[-5, 14, -16]","[-5, -2, 2]"
2zZ0CsWDJp16OSpEpPwdoh,"Suite Festiva de Éxitos (IV): La Creación (El Vuelo de Los Juglares) / Tócala, Tócala / A Bailar y a Bailar / Sevillanas Por Un Tubo/ Que No Nos Falte De Ná","Cantores De Hispalis, Pascual Gonzalez, David Bisbal, ""El Sevilla"" de Mojinos Escozíos, Queco","['guitar', 'flute']",0.257,0.0,9,1,94.627,-4.102,"The lyrics of ""Suite Festiva de Éxitos (IV): La Creación"" celebrate the joy of music, dance, and cultural heritage, bringing together various influences and rhythms to create a festive atmosphere. They promote a lively spirit of community and festivity, inviting people to come together to dance and enjoy life to its fullest.","['C', 'G', 'Am', 'F']","['D', 'A', 'Bm', 'G']","[0, 7, 21, 5]","[2, 9, 23, 7]","[-9, -2, 12, -4]","[-7, 0, 14, -2]","[7, 14, -16]","[7, 14, -16]"
6zvh1pH7PwIib64b6uv7kT,Daría,La Quinta Estacion,"['guitar', 'piano']",0.0356,2.3e-06,5,1,132.976,-3.132,"The theme of ""Daría"" by La Quinta Estación revolves around deep love and longing, expressing a willingness to sacrifice everything for the happiness and well-being of a loved one. The lyrics convey an intense emotional connection, illustrating the pain of separation and the desire to bridge the distance for a chance at togetherness.","['A', 'E', 'F#m', 'D']","['A', 'E', 'D', 'A']","[9, 4, 18, 2]","[9, 4, 2, 9]","[4, -1, 13, -3]","[4, -1, -3, 4]","[-5, 14, -16]","[-5, -2, 7]"
2xUl8Bp6eLddk5mdv8I2Wo,Cuando me siento bien,Efecto Pasillo,"['piano', 'guitar']",0.0405,0.0,1,0,98.995,-3.764,"Cuando me siento bien la sarten no se pega, Me sale la tortilla redondita, perfecta. El frío es una escusa pa' abrazarte más, Si la casa esta muy sucia nos vamos a un hostal.","['C', 'G', 'Am', 'F']","['F', 'G', 'C', 'Am']","[0, 7, 21, 5]","[5, 7, 0, 21]","[-1, 6, 20, 4]","[4, 6, -1, 20]","[7, 14, -16]","[2, -7, 21]"
3ewwb5s3WHYqEdkBnwKlTS,Bonita,"Juanes, Sebastian Yatra","['guitar', 'synthesizer']",0.0476,0.0,0,1,157.948,-2.58,"The theme of ""Bonita"" by Juanes and Sebastián Yatra revolves around the celebration of love and beauty, highlighting the deep emotional connection and admiration one feels for a beloved. The lyrics convey a sense of joy and devotion, emphasizing how the presence of this person brightens life and makes everything more vibrant.","['C', 'G', 'Am', 'F']","['D', 'A', 'Bm', 'G']","[0, 7, 21, 5]","[2, 9, 23, 7]","[0, 7, 21, 5]","[2, 9, 23, 7]","[7, 14, -16]","[7, 14, -16]"
7b7wNlZPexrJ95FiN5KQ3Q,Dame tu aire,Alex Ubago,"['guitar', 'piano']",0.0294,0.0,4,1,124.043,-8.052,"Hoy te perdí una vez más al despertar,  si soñara la realidad, y viviera lo que se fue... Mi amor, míralo, pintando un cuadro sin color, Puedo ver un paisaje gris que refleja mi interior,","['C', 'G', 'Am', 'F']","['C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F']","[0, 7, 21, 5]","[0, 7, 21, 5, 0, 7, 21, 5]","[-4, 3, 17, 1]","[-4, 3, 17, 1, -4, 3, 17, 1]","[7, 14, -16]","[7, 14, -16, -5, 7, 14, -16]"
3TZiiTNmVhLRMhPksHqk8M,Nunca volverá,El Sueño de Morfeo,"['guitar', 'keyboard']",0.0488,0.0,1,0,183.901,-3.172,La encontraron días después  con las manos blancas  de pintar su nombre en la pared  y el tuyo junto a el ,"['C', 'G', 'Am', 'F']","['C', 'G', 'F', 'C']","[0, 7, 21, 5]","[0, 7, 5, 0]","[-1, 6, 20, 4]","[-1, 6, 4, -1]","[7, 14, -16]","[7, -2, -5]"
1rWVL9jF4t5HK3e02bo0jA,Prohibida,Raul,"['guitar', 'piano']",0.199,0.000132,9,0,126.885,-4.358,Cuando la veo me falta el aliento el corazón me delata será el embrujo de sus ojos negros pero esa niña me mata,"['C', 'G', 'Am', 'F']","['D', 'A', 'Bm', 'G']","[0, 7, 21, 5]","[2, 9, 23, 7]","[-9, -2, 12, -4]","[-7, 0, 14, -2]","[7, 14, -16]","[7, 14, -16]"
6Ucocvd2YaEJRPmbT4SFgu,La Chica Del Bikini Azul,Luis Miguel,"['synthesizer', 'guitar']",0.0316,0.000523,0,1,144.873,-6.29,"Sólo y triste bajo el sol En la playa busco amor Debe haber un lugar para mí Gentes vienen, gentes van","['C', 'G', 'Am', 'F']","['F', 'C', 'G', 'Am']","[0, 7, 21, 5]","[5, 0, 7, 21]","[0, 7, 21, 5]","[5, 0, 7, 21]","[7, 14, -16]","[-5, 7, 14]"
2o6pi3nx1UAYxuBccabCMQ,La Fiesta,Pedro Capó,"['guitar', 'percussion']",0.0444,0.0,9,1,122.98,-6.035,"Bebi, fume, me enamore Meti la pata, meti el pie Me di dos palos, medite Me di el abrazo y el café","['G', 'D', 'Em', 'C']","['G', 'D', 'C', 'G']","[7, 2, 16, 0]","[7, 2, 0, 7]","[-2, -7, 7, -9]","[-2, -7, -9, -2]","[-5, 14, -16]","[-5, -2, 7]"
1iBZ1b5ULbGnyhq5Xhpqql,Una Foto en Blanco y Negro,"David Otero, Taburete","['piano', 'guitar']",0.0328,0.0,2,1,133.005,-5.333,"The theme of ""Una Foto en Blanco y Negro"" revolves around nostalgia and longing for past memories and relationships, encapsulated in a poignant reflection on emotions tied to photographs that capture fleeting moments. The song emphasizes the bittersweet nature of remembering experiences and the people who shaped those times, contrasting the vibrancy of life with the starkness of black-and-white images.","['C', 'G', 'Am', 'F']","['G', 'D', 'Em', 'C']","[0, 7, 21, 5]","[7, 2, 16, 0]","[-2, 5, 19, 3]","[5, 0, 14, -2]","[7, 14, -16]","[-5, 14, -16]"
1jJn6iK6o2Vg7iUKHztRTk,El universo sobre mí,Amaral,"['piano', 'guitar']",0.0404,0.0,2,1,185.992,-4.078,Solo queda una vela encendida en medio de la tarta y se quiere consumir ya se van los invitados ,"['C', 'G', 'Am', 'F']","['C', 'G', 'F', 'C']","[0, 7, 21, 5]","[0, 7, 5, 0]","[-2, 5, 19, 3]","[-2, 5, 3, -2]","[7, 14, -16]","[7, -2, -5]"
4sRzl9NNGyE2ycEO8zDR9M,Como Olvidar,David Bisbal,"['piano', 'guitar']",0.0707,0.0,0,1,109.978,-4.592,"Y era un día en la ciudad. Entre el flamenco, el vino tinto y una canción de Serrat.  Me hechizó aquella mirada llena de alma y picardía.  La alegría de su cuerpo despertaba un huracán.  Con una flecha aquí en mi pecho, quedó grabado su misterio. ","['C', 'G', 'Am', 'F']","['C', 'G', 'Em', 'F']","[0, 7, 21, 5]","[0, 7, 16, 5]","[0, 7, 21, 5]","[0, 7, 16, 5]","[7, 14, -16]","[7, 9, -11]"
5b00r2xveYfVIOExZJJ395,Lloviendo Estrellas,Cristian Castro,"['piano', 'guitar']",0.0459,0.0,4,1,134.027,-3.936,Perdona si hago de cuenta que no te he perdido me duele aceptar que ya no estas conmigo y no puedo dejar de pensar solo en ti no se si algun dia sabras que te llevo conmigo ,"['C', 'G', 'Am', 'F']","['C', 'G', 'Am', 'F']","[0, 7, 21, 5]","[0, 7, 21, 5]","[-4, 3, 17, 1]","[-4, 3, 17, 1]","[7, 14, -16]","[7, 14, -16]"
1pxONouV0aTwiM5FeQQdvH,Chiquitita - Spanish Version,Amaia Montero,"['piano', 'guitar']",0.0377,0.0,8,1,84.093,-7.039,"The theme of ""Chiquitita"" revolves around offering comfort and support to a friend who is facing difficulties and emotional pain. The lyrics emphasize resilience and the importance of friendship, encouraging the listener to find hope and joy despite life's challenges.","['C', 'G', 'Am', 'F']","['C', 'G', 'F', 'C']","[0, 7, 21, 5]","[0, 7, 5, 0]","[-8, -1, 13, -3]","[-8, -1, -3, -8]","[7, 14, -16]","[7, -2, -5]"
40OPzOrldis56hzllxR7aD,Mirame A La Cara,Andy & Lucas,"['guitar', 'keyboard']",0.309,0.0,4,0,176.069,-4.746,"The theme of ""Mírame a la Cara"" by Andy & Lucas revolves around love and longing, expressing deep emotions of desire and vulnerability in a romantic relationship. The lyrics convey the yearning for connection and the pain of feeling distant from a loved one, emphasizing the importance of heartfelt communication and understanding.","['C', 'G', 'Am', 'F']","['C', 'G', 'F', 'G']","[0, 7, 21, 5]","[0, 7, 5, 7]","[-4, 3, 17, 1]","[-4, 3, 1, 3]","[7, 14, -16]","[7, -2, 2]"
2DNyZP4Py6f4zMASLBnIu6,La Playa,La Oreja de Van Gogh,"['guitar', 'keyboard']",0.0268,0.0,9,1,88.535,-5.707,"No sé si aún me recuerdas, nos conocimos al tiempo tú, el mar y el cielo y quién me trajo a ti.","['C', 'G', 'Am', 'F']","['C', 'G', 'Am', 'F']","[0, 7, 21, 5]","[0, 7, 21, 5]","[-9, -2, 12, -4]","[-9, -2, 12, -4]","[7, 14, -16]","[7, 14, -16]"
6mjz8ol0mvfXEeRK3f9Rzr,Goma De Mascar,Paty Cantú,"['guitar', 'synthesizer']",0.0319,2.95e-06,2,1,132.972,-8.551,Maldito el día en que te encontre eh la hora en que te miré eh eh eh entraste a mi vida y ahora no hay salida me equivoqué eh eh,"['C', 'G', 'Am', 'F']","['C', 'G', 'F', 'C']","[0, 7, 21, 5]","[0, 7, 5, 0]","[-2, 5, 19, 3]","[-2, 5, 3, -2]","[7, 14, -16]","[7, -2, -5]"
31NNxg7WYqs1bgRSFXgCf8,"Se Quiere, Se Mata",Shakira,"['guitar', 'drums']",0.0327,2.44e-06,9,1,118.003,-8.319,"The theme of ""Se Quiere, Se Mata"" by Shakira revolves around the complexities of love and self-worth, emphasizing that self-love and identity should come before romantic entanglements. The lyrics express a poignant reflection on the struggles of emotional attachment and the pain that can accompany unfulfilled relationships.","['Am', 'F', 'G', 'C']","['Am', 'F', 'G', 'C']","[21, 5, 7, 0]","[21, 5, 7, 0]","[12, -4, -2, -9]","[12, -4, -2, -9]","[-16, 2, -7]","[-16, 2, -7]"
5Em7MA991Gn3yhheaul0CX,Mentira,La Ley,"['guitar', 'piano']",0.0287,1.4e-05,7,1,132.199,-6.382,"The theme of ""Mentira"" by La Ley revolves around the pain and deception in a broken relationship, exploring feelings of betrayal and disillusionment. It captures the struggle between longing for truth and dealing with the emotional turmoil caused by lies.","['Am', 'C', 'G', 'F']","['Am', 'C', 'F', 'G']","[21, 0, 7, 5]","[21, 0, 5, 7]","[14, -7, 0, -2]","[14, -7, -2, 0]","[-21, 7, -2]","[-21, 5, 2]"
0GNWo2IgoBKdk10gdnaSVk,Sólo para Ti,Camila,"['piano', 'guitar']",0.0483,0.0,8,1,77.589,-7.628,Eres todo lo que pedia lo que mi alma vacia  queria sentir Eres lo que tanto esperaba,"['C', 'G', 'Am', 'F']","['C', 'Em', 'F', 'G']","[0, 7, 21, 5]","[0, 16, 5, 7]","[-8, -1, 13, -3]","[-8, 8, -3, -1]","[7, 14, -16]","[16, -11, 2]"
18mmN3VrFWRi6SsSBJf6WJ,Pasos de cero,Pablo Alborán,"['piano', 'guitar']",0.0764,0.0,7,1,99.951,-6.924,Entre tu boca y la mía Hay un cuento de hadas que siempre acaba bien. Entre las sábanas frías Me pierdo a solas pensando en tu piel.,"['C', 'G', 'Am', 'F']","['F', 'C', 'G', 'Am']","[0, 7, 21, 5]","[5, 0, 7, 21]","[-7, 0, 14, -2]","[-2, -7, 0, 14]","[7, 14, -16]","[-5, 7, 14]"
1TLFTJWFxDpD7MrrfJXRpH,Grecia,"Elsa y Elmar, Jósean Log, Daniel, Me Estás Matando","['piano', 'guitar']",0.0661,0.000221,4,1,99.09,-8.922,"The song ""Grecia"" by Elsa y Elmar and Jósean Log explores themes of heartbreak and emotional turmoil, reflecting on the pain of lost love and the longing for connection. It delves into the complexities of relationships, emphasizing feelings of vulnerability and the struggle to cope with the aftermath of a romantic separation.","['C', 'G', 'Am', 'F']","['Am', 'F', 'C', 'G']","[0, 7, 21, 5]","[21, 5, 0, 7]","[-4, 3, 17, 1]","[17, 1, -4, 3]","[7, 14, -16]","[-16, -5, 7]"
